Re=25, We=1.0, Ma=0.05, t=8.004579359599065, E_k=0.4032090536337148, E_e=20.863181986098372
Re=50, We=0.001, Ma=0.1, t=8.004579359599065, E_k=0.4091626483453453, E_e=0.05587336033992487
Re=50, We=0.1, Ma=0.1, t=8.004579359599065, E_k=0.37816444112141423, E_e=0.45875390589274817
Re=50, We=0.5, Ma=0.1, t=8.004579359599065, E_k=0.38395011406902874, E_e=7.025102041906658
Re=50, We=0.75, Ma=0.1, t=8.004579359599065, E_k=0.3874350871612556, E_e=13.238184146040608
Re=50, We=1.0, Ma=0.1, t=8.004579359599065, E_k=0.3903325438944487, E_e=20.522952119429313
Re=100, We=0.001, Ma=0.1, t=8.004579359599065, E_k=0.37498345973743974, E_e=0.05645586852445953
Re=100, We=0.1, Ma=0.1, t=8.004579359599065, E_k=0.34500277383503486, E_e=0.45822254152565045
Re=100, We=0.5, Ma=0.1, t=8.004579359599065, E_k=0.3513807171544747, E_e=6.917380409312255
Re=100, We=0.75, Ma=0.1, t=8.004579359599065, E_k=0.3548906712992264, E_e=12.954709957278345
Re=100, We=1.0, Ma=0.1, t=8.004579359599065, E_k=0.35780503958405135, E_e=19.991586310985454
